zeta,omega_ratio,solution_1,solution_2,solution_3
0.15,1.02,0.996138252,0.008203189,-0.004339064
0.15,1.03,1.001025967,0.002102454,-0.003126092
0.15,1.04,1.002976688,0.00026013,-0.003234533
0.15,1.05,1.013594502,-0.014619738,0.00102748
0.15,1.06,1.017959263,-0.020048313,0.002091251
0.15,1.07,1.015998789,-0.016077264,8.06E-05
0.16,1,1.000000824,8.24E-07,8.24E-07
0.16,1.01,1.001616365,-0.001193294,-0.000420647
0.16,1.02,1.003198179,-0.002355706,-0.000840097
0.16,1.03,1.004394725,-0.002948783,-0.001443614
0.16,1.04,1.003248462,-0.000165714,-0.003080461
0.16,1.05,1.006132718,-0.003356614,-0.002773863
0.16,1.06,1.012595855,-0.012046025,-0.000547628
0.16,1.07,1.01309687,-0.011747928,-0.001346783
0.17,1,1.000000824,8.24E-07,8.24E-07
0.17,1.01,0.999801981,0.001562041,-0.001361599
0.17,1.02,0.996294687,0.007965411,-0.004257721
0.17,1.03,0.996974951,0.008143725,-0.005116346
0.17,1.04,1.006683548,-0.005356086,-0.001325175
0.17,1.05,1.011123083,-0.010857797,-0.000263045
0.17,1.06,1.018888073,-0.021408216,0.002522342
0.17,1.07,1.020205124,-0.022379409,0.002176445
0.17,1.08,1.018356774,-0.018653762,0.00029911
0.18,1,1.000000824,8.24E-07,8.24E-07
0.18,1.01,1.000944699,-0.000234526,-0.000707748
0.18,1.02,0.999057069,0.003822592,-0.002877284
0.18,1.03,0.996598193,0.008722293,-0.005318157
0.18,1.04,1.005138301,-0.003028311,-0.002107703
0.18,1.05,1.004412081,-0.000863207,-0.003546629
0.18,1.06,1.013537045,-0.013431065,-0.000103779
0.18,1.07,1.018534433,-0.019888308,0.001356034
0.18,1.08,1.021215179,-0.022862251,0.001649191
0.19,1,1.000000824,8.24E-07,8.24E-07
0.19,1.01,1.001572741,-0.001114707,-0.000455611
0.19,1.02,1.002786069,-0.001699309,-0.001084385
0.19,1.03,1.002564272,-0.000193505,-0.002368439
0.19,1.04,1.000091199,0.004647699,-0.004736615
0.19,1.05,1.006740318,-0.004246975,-0.002491102
0.19,1.06,1.006758476,-0.003235504,-0.003520772
0.2,1,1.000000824,8.24E-07,8.24E-07
0.2,1.01,1.00157797,-0.00109221,-0.000483338
0.2,1.02,1.002877971,-0.001874605,-0.001000991
0.2,1.03,1.003599678,-0.001784277,-0.001813071
0.2,1.04,1.002802573,0.000477202,-0.003277487
0.2,1.05,1.002393204,0.002170813,-0.004561773
0.2,1.06,1.012793997,-0.012271407,-0.000520392
0.2,1.07,1.015903385,-0.015975765,7.45E-05
0.2,1.08,1.021659722,-0.023539986,0.001882383
0.2,1.09,1.023489872,-0.025329286,0.001841495
0.21,1,1.000000824,8.24E-07,8.24E-07
0.21,1.01,1.001698402,-0.001339955,-0.000356022
0.21,1.02,1.003396299,-0.002601032,-0.000792893
0.21,1.03,1.004431941,-0.003033193,-0.001396418
0.21,1.04,1.00545952,-0.003533646,-0.001923586
0.21,1.05,1.005771651,-0.002889442,-0.002879965
0.21,1.06,1.005350934,-0.00113266,-0.004216074
0.21,1.07,1.016500743,-0.016865569,0.000366986
0.21,1.08,1.020063318,-0.021227932,0.001166736
0.21,1.09,1.022337796,-0.023585439,0.001249723
0.21,1.1,1.024020709,-0.025210067,0.001191403
0.22,1,1.000000824,8.24E-07,8.24E-07
0.22,1.01,1.001268277,-0.000614834,-0.000651022
0.22,1.02,1.001446641,0.000326987,-0.001771254
0.22,1.03,0.999790452,0.003848729,-0.003636849
0.22,1.04,0.997204998,0.008910981,-0.006113694
0.22,1.05,1.006845645,-0.004463909,-0.002379492
0.22,1.06,1.007265003,-0.003986659,-0.003276144
0.22,1.07,1.008017531,-0.004086236,-0.003929137
0.22,1.08,1.022952873,-0.025571264,0.002620513
0.22,1.09,1.025297291,-0.028076104,0.002780894
0.22,1.1,1.022376145,-0.022685912,0.000311809
0.23,1,1.000000824,8.24E-07,8.24E-07
0.23,1.01,1.001405624,-0.000884086,-0.000519114
0.23,1.02,1.002448776,-0.001227464,-0.001218936
0.23,1.03,1.002608164,-0.000379978,-0.002225853
0.23,1.04,1.0010265,0.003198318,-0.004222533
0.23,1.05,0.999790513,0.006165514,-0.005953786
0.23,1.06,1.010494648,-0.008841928,-0.001650521
0.23,1.07,1.013582306,-0.012496082,-0.001084063
0.23,1.08,1.017775157,-0.017736989,-3.60E-05
0.23,1.09,1.021528246,-0.022427184,0.00090102
0.23,1.1,1.024179275,-0.0254338,0.001256568
0.23,1.11,1.025130689,-0.025893888,0.000765205
0.24,1,1.000000824,8.24E-07,8.24E-07
0.24,1.01,1.001392011,-0.000813624,-0.000575965
0.24,1.02,1.002431673,-0.001232782,-0.001196514
0.24,1.03,1.00292097,-0.000854363,-0.002064274
0.24,1.04,1.002533959,0.00084372,-0.00337539
0.24,1.05,1.001163627,0.004066281,-0.005227665
0.24,1.06,1.002511497,0.003147237,-0.005656535
0.24,1.07,1.014329061,-0.013627046,-0.000699854
0.24,1.08,1.018963776,-0.019568646,0.000606991
0.24,1.09,1.021824521,-0.022850025,0.001027585
0.24,1.1,1.024103365,-0.025331926,0.001230605
0.24,1.11,1.026059706,-0.027300157,0.001242457
0.25,1,1.000000824,8.24E-07,8.24E-07
0.25,1.01,1.001143437,-0.00051474,-0.000626272
0.25,1.02,1.002121804,-0.000755888,-0.001363539
0.25,1.03,1.002454374,-2.55E-05,-0.0024265
0.25,1.04,1.002387117,0.001154922,-0.003539754
0.25,1.05,1.001888774,0.003058626,-0.004945161
0.25,1.06,1.001650662,0.00438098,-0.00602944
0.25,1.07,1.012735527,-0.011111216,-0.001622155
0.25,1.08,1.014763124,-0.013301751,-0.00145925
0.25,1.09,1.019262438,-0.018977033,-0.000283325
0.25,1.1,1.022078793,-0.022308231,0.000231482
0.25,1.11,1.02428898,-0.024610361,0.000323385
0.26,1,1.000000824,8.24E-07,8.24E-07
0.26,1.01,1.001237077,-0.000604502,-0.000630152
0.26,1.02,1.001882331,-0.000311933,-0.001568025
0.26,1.03,1.002231236,0.000158756,-0.002387658
0.26,1.04,1.002293787,0.001339567,-0.00363107
0.26,1.05,1.001214285,0.004063205,-0.00527525
0.26,1.06,1.001273911,0.0049996,-0.006271312
0.26,1.07,1.010990771,-0.008528215,-0.002460399
0.26,1.08,1.012352199,-0.009652607,-0.002697471
0.26,1.09,1.014086674,-0.011163351,-0.002921246
0.27,1,1.000000824,8.24E-07,8.24E-07
0.27,1.01,1.00127204,-0.000708362,-0.000561253
0.27,1.02,1.002270649,-0.001006903,-0.001261368
0.27,1.03,1.002660178,-0.000381588,-0.00227626
0.27,1.04,1.002285609,0.00138371,-0.003667037
0.27,1.05,1.001455658,0.003557117,-0.005010529
0.27,1.06,1.000298686,0.006355361,-0.006651844
0.27,1.07,1.009238466,-0.005959598,-0.003276708
0.27,1.08,1.009335869,-0.005138695,-0.004195052
0.27,1.09,1.011130942,-0.006861295,-0.004267564
0.27,1.1,1.024544574,-0.025968639,0.001426108
0.27,1.11,1.0264367,-0.027873272,0.001438578
0.27,1.12,1.02815171,-0.029549881,0.001400142
0.27,1.13,1.028517384,-0.029226796,0.000711349
0.28,1,1.000000824,8.24E-07,8.24E-07
0.28,1.01,1.001265724,-0.000630904,-0.000632398
0.28,1.02,1.002204516,-0.000968732,-0.001233404
0.28,1.03,1.002831543,-0.000634831,-0.002194382
0.28,1.04,1.00273913,0.000657033,-0.003393879
0.28,1.05,1.002312819,0.002412898,-0.004723477
0.28,1.06,1.00172542,0.00421304,-0.005936257
0.28,1.07,1.002783385,0.003736391,-0.006517617
0.28,1.08,1.017121151,-0.016715788,-0.000403245
0.28,1.09,1.018843929,-0.018333171,-0.000508678
0.28,1.1,1.020443066,-0.019798969,-0.000642055
0.28,1.11,1.02193823,-0.021138907,-0.000797316
0.28,1.12,1.023345344,-0.022373873,-0.000969499
0.29,1,1.000000824,8.24E-07,8.24E-07
0.29,1.01,1.001134082,-0.00046633,-0.000665328
0.29,1.02,1.002041485,-0.000602915,-0.001436195
0.29,1.03,1.002576749,-0.000342282,-0.002232133
0.29,1.04,1.002709905,0.000678669,-0.003386289
0.29,1.05,1.002439065,0.002091498,-0.004528318
0.29,1.06,1.002130409,0.003602977,-0.005731183
0.29,1.07,1.002418603,0.00427887,-0.006695313
0.29,1.08,1.015196703,-0.013791944,-0.001402642
0.29,1.09,1.016575368,-0.014948376,-0.001624912
0.29,1.1,1.01844779,-0.016767872,-0.001677877
0.29,1.11,1.020653364,-0.019225585,-0.001425772
0.29,1.12,1.022119202,-0.020529666,-0.001587564
0.29,1.13,1.024255842,-0.022789466,-0.001464441
0.3,1,1.000000824,8.24E-07,8.24E-07
0.3,1.01,1.001176038,-0.000576197,-0.000597415
0.3,1.02,1.002221034,-0.000838344,-0.001380316
0.3,1.03,1.00288013,-0.00066391,-0.002213892
0.3,1.04,1.003322177,-0.000175016,-0.003144878
0.3,1.05,1.003480856,0.000575989,-0.004054602
0.3,1.06,1.003394003,0.001792262,-0.005184064
0.3,1.07,1.003261906,0.003028746,-0.006288493
0.3,1.08,1.00484744,0.001650683,-0.006496003
0.3,1.09,1.018597182,-0.017956572,-0.000638531
0.3,1.1,1.020369336,-0.019727273,-0.000640018
0.3,1.11,1.02257979,-0.02203982,-0.000537965
0.3,1.12,1.024007697,-0.023369656,-0.000636068
0.3,1.13,1.025037339,-0.02401888,-0.001016522
0.3,1.14,1.027017471,-0.026181034,-0.000834533
0.31,1,1.000000824,8.24E-07,8.24E-07
0.31,1.01,1.001196332,-0.000522397,-0.000671514
0.31,1.02,1.001977337,-0.000543567,-0.001431393
0.31,1.03,1.002350724,5.63E-05,-0.002404691
0.31,1.04,1.002277937,0.001319179,-0.00359483
0.31,1.05,1.001941026,0.002943156,-0.004881942
0.31,1.06,1.001556259,0.004584834,-0.006138895
0.31,1.07,1.00117435,0.006078382,-0.00725057
0.31,1.08,1.008548707,-0.003959101,-0.004587484
0.31,1.09,1.008654949,-0.003157628,-0.005495237
0.31,1.1,1.015816197,-0.012790257,-0.003023901
0.31,1.11,1.016998066,-0.013659687,-0.003336375
0.32,1,1.000000824,8.24E-07,8.24E-07
0.32,1.01,1.001183343,-0.000546104,-0.000634816
0.32,1.02,1.002108179,-0.000703292,-0.001402512
0.32,1.03,1.002641626,-0.000268468,-0.002370831
0.32,1.04,1.00310786,0.000105498,-0.003211074
0.32,1.05,1.003006554,0.001344423,-0.004348736
0.32,1.06,1.002755123,0.002679008,-0.005431928
0.32,1.07,1.002202675,0.004579573,-0.006780088
0.32,1.08,1.00315506,0.004167467,-0.007320406
0.32,1.09,1.014584813,-0.012057154,-0.002525575
0.32,1.1,1.015982505,-0.013041472,-0.002938993
0.32,1.11,1.017085784,-0.013824528,-0.00325925
0.32,1.12,1.017578088,-0.013708813,-0.003867304
0.32,1.13,1.033984376,-0.03747924,0.003496802
0.32,1.14,1.034977167,-0.038058055,0.00308279
0.32,1.15,1.032216808,-0.033133451,0.000918514
0.33,1,1.000000824,8.24E-07,8.24E-07
0.33,1.01,1.001171334,-0.000568908,-0.000600001
0.33,1.02,1.002195343,-0.000770426,-0.001422544
0.33,1.03,1.002784027,-0.000677629,-0.002104065
0.33,1.04,1.003186411,-8.98E-05,-0.003094339
0.33,1.05,1.003316812,0.000884142,-0.004198713
0.33,1.06,1.003204574,0.001981077,-0.005183448
0.33,1.07,1.002815131,0.003611186,-0.006424154
0.33,1.08,1.003153323,0.004253979,-0.007405185
0.33,1.09,1.013428476,-0.010267618,-0.003158776
0.33,1.1,1.014553527,-0.010932138,-0.003619348
0.33,1.11,1.015341873,-0.011207609,-0.004132259
0.34,1,1.000000824,8.24E-07,8.24E-07
0.34,1.01,1.00116188,-0.00044876,-0.000710699
0.34,1.02,1.00199431,-0.000594848,-0.001397084
0.34,1.03,1.002709992,-0.000370923,-0.002336743
0.34,1.04,1.003183119,1.03E-05,-0.003191136
0.34,1.05,1.003356503,0.000875237,-0.004229502
0.34,1.06,1.003646761,0.001479768,-0.005124332
0.34,1.07,1.003680531,0.002488017,-0.006166393
0.34,1.08,1.003700601,0.003474796,-0.007173282
0.34,1.09,1.005121018,0.002188171,-0.007307107
0.34,1.1,1.02240288,-0.022852651,0.000451818
0.34,1.11,1.024061898,-0.024306079,0.000246187
0.34,1.12,1.025006844,-0.024813785,-0.00019109
0.34,1.13,1.025949534,-0.025326758,-0.000620842
0.34,1.14,1.026888134,-0.025842403,-0.001043831
0.34,1.15,1.027553244,-0.026044321,-0.001507055
0.35,1,1.000000824,8.24E-07,8.24E-07
0.35,1.01,1.001135531,-0.000448895,-0.000684214
0.35,1.02,1.001999727,-0.000577577,-0.001419774
0.35,1.03,1.002722671,-0.000406515,-0.00231383
0.35,1.04,1.003221631,-9.64E-05,-0.003122948
0.35,1.05,1.00343751,0.000556027,-0.003991291
0.35,1.06,1.003708583,0.001354239,-0.005060623
0.35,1.07,1.003754528,0.002208664,-0.00596103
0.35,1.08,1.00393463,0.003064012,-0.006996524
0.35,1.09,1.004637069,0.003023723,-0.007658714
0.35,1.1,1.020016915,-0.019234469,-0.0007804
0.35,1.11,1.021129284,-0.01991377,-0.001213507
0.35,1.12,1.022237036,-0.020596622,-0.001638446
0.35,1.13,1.02349854,-0.021714891,-0.001781711
0.35,1.14,1.02455563,-0.022356624,-0.002197107
0.36,1,1.000000824,8.24E-07,8.24E-07
0.36,1.01,1.001109598,-0.000536152,-0.000571018
0.36,1.02,1.002172941,-0.000745389,-0.001425179
0.36,1.03,1.002841986,-0.000715457,-0.002124197
0.36,1.04,1.003443156,-0.00040776,-0.003033112
0.36,1.05,1.003655099,0.000390882,-0.004043741
0.36,1.06,1.004017108,0.000835846,-0.004850753
0.36,1.07,1.004287086,0.001564761,-0.00584969
0.36,1.08,1.004577441,0.002058925,-0.006634247
0.36,1.09,1.004800301,0.002787721,-0.007585944
0.36,1.1,1.014345858,-0.010603097,-0.00374072
0.36,1.11,1.015053875,-0.010766853,-0.004285017
0.36,1.12,1.015714628,-0.010821359,-0.004891301
0.36,1.13,1.022590836,-0.020277527,-0.002311375
0.36,1.14,1.023812164,-0.021346037,-0.002464224
0.37,1,1.000000824,8.24E-07,8.24E-07
0.37,1.01,1.001118003,-0.000425605,-0.000689975
0.37,1.02,1.001994451,-0.000643422,-0.001348649
0.37,1.03,1.002856728,-0.000589689,-0.002264713
0.37,1.04,1.003388626,-0.000391218,-0.00299512
0.37,1.05,1.003862291,5.62E-05,-0.003916244
0.37,1.06,1.004024346,0.000874557,-0.004896704
0.37,1.07,1.004114725,0.001771477,-0.005884044
0.37,1.08,1.004169115,0.00268909,-0.006856086
0.37,1.09,1.004216138,0.003583143,-0.007797201
0.37,1.1,1.01070675,-0.00515347,-0.005551238
0.37,1.11,1.011077084,-0.004814432,-0.006260646
0.37,1.12,1.019299249,-0.01619275,-0.003104531
0.37,1.13,1.020175047,-0.016741329,-0.00343178
0.37,1.14,1.020474948,-0.016359638,-0.004113405
0.37,1.15,1.039831806,-0.044542563,0.004712628
0.37,1.16,1.033819907,-0.03472277,0.000904702
0.37,1.17,1.034705149,-0.035184054,0.00048071
0.38,1,1.000000824,8.24E-07,8.24E-07
0.38,1.01,1.001095151,-0.000426914,-0.000665813
0.38,1.02,1.002044508,-0.000634975,-0.001407157
0.38,1.03,1.002781079,-0.000521849,-0.002256902
0.38,1.04,1.003226669,-0.000127975,-0.003096409
0.38,1.05,1.003531466,0.000467927,-0.003997149
0.38,1.06,1.003879968,0.000959142,-0.004836906
0.38,1.07,1.004348559,0.001483196,-0.005829598
0.38,1.08,1.004457076,0.00229125,-0.006746209
0.38,1.09,1.004552987,0.003088837,-0.007639744
0.38,1.1,1.005426396,0.002626907,-0.008051257
0.38,1.11,1.020176018,-0.018480073,-0.001693939
0.38,1.12,1.021328819,-0.019345845,-0.001981002
0.38,1.13,1.022292144,-0.019861886,-0.002428323
0.38,1.14,1.023426941,-0.020721133,-0.002703906
0.38,1.15,1.024107085,-0.02092486,-0.003180356
0.38,1.16,1.034075861,-0.035064094,0.000990071
0.38,1.17,1.034978844,-0.035641961,0.000664924
0.38,1.18,1.03541254,-0.035537792,0.000127028
0.39,1,1.000000824,8.24E-07,8.24E-07
0.39,1.01,1.001063238,-0.000412507,-0.000648305
0.39,1.02,1.00201257,-0.000654058,-0.001356133
0.39,1.03,1.002798977,-0.000649424,-0.002147221
0.39,1.04,1.003405524,-0.000379367,-0.003023871
0.39,1.05,1.003854428,0.00011186,-0.003964049
0.39,1.06,1.004105364,0.000734593,-0.004837758
0.39,1.07,1.004389518,0.00142326,-0.005810622
0.39,1.08,1.004548478,0.002130466,-0.006676826
0.39,1.09,1.0047756,0.00283844,-0.007611964
0.39,1.1,1.005060265,0.003181395,-0.008239614
0.39,1.11,1.018391806,-0.015790773,-0.002599027
0.39,1.12,1.019607297,-0.016717134,-0.002888192
0.39,1.13,1.020826158,-0.017663964,-0.003160259
0.39,1.14,1.02202946,-0.018602793,-0.003424765
0.39,1.15,1.02245389,-0.018501554,-0.003950465
0.39,1.16,1.04108841,-0.045664821,0.004578252
0.39,1.17,1.038140585,-0.040366363,0.002227583
0.39,1.18,1.038895534,-0.040706875,0.001813116
0.4,1,1.000000824,8.24E-07,8.24E-07
0.4,1.01,1.001026859,-0.000389177,-0.000635255
0.4,1.02,1.002023672,-0.000543127,-0.001478171
0.4,1.03,1.002732848,-0.000457047,-0.002273472
0.4,1.04,1.003300959,-0.000164705,-0.003133971
0.4,1.05,1.003746174,0.000296991,-0.004040926
0.4,1.06,1.004034498,0.000828447,-0.004860745
0.4,1.07,1.00435293,0.001436958,-0.00578773
0.4,1.08,1.004632293,0.002070919,-0.006701096
0.4,1.09,1.004741932,0.002665184,-0.00740503
0.4,1.1,1.004805512,0.003575559,-0.008379025
0.4,1.11,1.013478456,-0.008484984,-0.004991464
0.4,1.12,1.013992738,-0.008236196,-0.005754574
0.4,1.13,1.014541748,-0.00830529,-0.00623452
0.4,1.14,1.031186698,-0.032449001,0.001264208
0.4,1.15,1.032131368,-0.032964267,0.000834769
0.4,1.16,1.033006826,-0.033497909,0.000492922
0.4,1.17,1.033874127,-0.034028317,0.000155999
0.4,1.18,1.034732478,-0.034554264,-0.000176435
0.41,1,1.000000824,8.24E-07,8.24E-07
0.41,1.01,1.00104089,-0.00025333,-0.000785139
0.41,1.02,1.001867567,-0.000371676,-0.001493515
0.41,1.03,1.002586146,-0.000326653,-0.002257161
0.41,1.04,1.00318238,-0.000102355,-0.003077737
0.41,1.05,1.003671249,0.000270566,-0.003939571
0.41,1.06,1.004077033,0.00074801,-0.004822841
0.41,1.07,1.004424952,0.001286539,-0.005709332
0.41,1.08,1.004736421,0.001850762,-0.006585065
0.41,1.09,1.005024342,0.00242007,-0.007442333
0.41,1.1,1.005296095,0.002983356,-0.008277411
0.41,1.11,1.006571278,0.00182971,-0.008398978
0.41,1.12,1.019915885,-0.017194671,-0.002719243
0.41,1.13,1.020942175,-0.017899782,-0.003040455
0.41,1.14,1.021968556,-0.018616077,-0.003350573
0.41,1.15,1.023015768,-0.019236458,-0.003777442
0.42,1,1.000000824,8.24E-07,8.24E-07
0.42,1.01,1.001009621,-0.000239218,-0.00076798
0.42,1.02,1.00190178,-0.000303366,-0.001596042
0.42,1.03,1.002520444,-0.00019138,-0.002326734
0.42,1.04,1.003201373,5.31E-05,-0.003252167
0.42,1.05,1.003747352,0.000278287,-0.0040234
0.42,1.06,1.004160086,0.000710077,-0.004867965
0.42,1.07,1.004527115,0.001188211,-0.005713169
0.42,1.08,1.004860946,0.001691148,-0.006549977
0.42,1.09,1.005172317,0.002201355,-0.007371593
0.42,1.1,1.005468601,0.002707478,-0.008174038
0.42,1.11,1.005907184,0.002818719,-0.008723892
0.42,1.12,1.018828651,-0.015474289,-0.003352395
0.42,1.13,1.019776217,-0.016043758,-0.003730525
0.42,1.14,1.020717072,-0.016610476,-0.004104695
0.42,1.15,1.02164758,-0.017169165,-0.004476547
0.42,1.16,1.02535441,-0.021970773,-0.0033818
0.43,1,1.000000824,8.24E-07,8.24E-07
0.43,1.01,1.000980806,-0.000227215,-0.000751167
0.43,1.02,1.001862531,-0.000306585,-0.001553572
0.43,1.03,1.002628869,-0.000216463,-0.002410082
0.43,1.04,1.003130028,3.90E-05,-0.003166791
0.43,1.05,1.003730119,0.0003566,-0.004084482
0.43,1.06,1.004078824,0.000811541,-0.004888167
0.43,1.07,1.004464574,0.001237624,-0.00570004
0.43,1.08,1.004821773,0.001684475,-0.006504128
0.43,1.09,1.005139565,0.002134288,-0.00727177
0.43,1.1,1.005564748,0.002585836,-0.008148544
0.43,1.11,1.005867208,0.00303573,-0.008900934
0.43,1.12,1.017594954,-0.013609156,-0.003983831
0.43,1.13,1.018189315,-0.013811745,-0.00437563
0.43,1.14,1.01902119,-0.01403734,-0.004981951
0.43,1.15,1.019445926,-0.01393293,-0.005511127
0.43,1.16,1.035967928,-0.037810548,0.001844454
0.43,1.17,1.036456266,-0.037929802,0.001475346
0.43,1.18,1.037204954,-0.038150343,0.000947163
0.43,1.19,1.037899399,-0.038425242,0.000527586
0.43,1.2,1.038413884,-0.038450987,3.88E-05
0.44,1,1.000000824,8.24E-07,8.24E-07
0.44,1.01,1.000949144,-0.000209384,-0.000737336
0.44,1.02,1.001824443,-0.000308822,-0.001513244
0.44,1.03,1.002600209,-0.000261263,-0.002336618
0.44,1.04,1.003136476,-8.08E-05,-0.0030534
0.44,1.05,1.003765924,0.000169769,-0.00393345
0.44,1.06,1.004322297,0.000504289,-0.00482439
0.44,1.07,1.004651605,0.000947382,-0.005596829
0.44,1.08,1.005130309,0.001348227,-0.006476421
0.44,1.09,1.005403268,0.001831119,-0.007232308
0.44,1.1,1.005672965,0.002231782,-0.0079027
0.44,1.11,1.006095636,0.002643303,-0.008736933
0.44,1.12,1.010414737,-0.002903296,-0.007509472
0.44,1.13,1.011713315,-0.003905063,-0.00780632
0.44,1.14,1.031668764,-0.033058629,0.001391766
0.44,1.15,1.03243491,-0.033376418,0.000943376
0.44,1.16,1.033201705,-0.03370126,0.00050139
0.44,1.17,1.033737376,-0.033857145,0.000121579
0.44,1.18,1.03450792,-0.034197647,-0.000308496
0.44,1.19,1.035276331,-0.034541714,-0.00073287
0.45,1,1.000000824,8.24E-07,8.24E-07
0.45,1.01,1.00091781,-0.000190653,-0.000724731
0.45,1.02,1.001777726,-0.000294928,-0.001480419
0.45,1.03,1.002556497,-0.000278967,-0.002275198
0.45,1.04,1.003246878,-0.000138321,-0.003106272
0.45,1.05,1.003861715,9.97E-05,-0.003959168
0.45,1.06,1.004255631,0.00044385,-0.004697279
0.45,1.07,1.004780212,0.000780919,-0.005558973
0.45,1.08,1.005268164,0.001142327,-0.006408375
0.45,1.09,1.005559549,0.001578893,-0.007136362
0.45,1.1,1.006005341,0.001952887,-0.007956189
0.45,1.11,1.006267575,0.002390789,-0.008656358
0.45,1.12,1.007118821,0.001988731,-0.009105581
0.45,1.13,1.024431254,-0.023047855,-0.001381465
0.45,1.14,1.025156657,-0.023360169,-0.001794583
0.45,1.15,1.026163628,-0.024018446,-0.002143312
0.45,1.16,1.026848487,-0.024258782,-0.002587866
0.45,1.17,1.027537683,-0.024509337,-0.003026538
0.45,1.18,1.028010765,-0.024395701,-0.003613289
0.45,1.19,1.044266931,-0.048037844,0.00377266
0.45,1.2,1.044802824,-0.048104974,0.003303867
0.45,1.21,1.040858294,-0.041436585,0.000579979
0.46,1,1.000000824,8.24E-07,8.24E-07
0.46,1.01,1.000910594,-0.000237349,-0.000670817
0.46,1.02,1.001970172,-0.000388546,-0.001579255
0.46,1.03,1.002679854,-0.000328942,-0.002348585
0.46,1.04,1.003310689,-0.000155594,-0.003152813
0.46,1.05,1.003772096,7.85E-05,-0.003848387
0.46,1.06,1.004348529,0.000335393,-0.004681721
0.46,1.07,1.004878642,0.000637542,-0.005514026
0.46,1.08,1.005212964,0.001015995,-0.006226837
0.46,1.09,1.005691846,0.001352279,-0.007042043
0.46,1.1,1.006147205,0.001694001,-0.007839166
0.46,1.11,1.006424903,0.0020957,-0.008518595
0.46,1.12,1.006848994,0.002437633,-0.009284657
0.46,1.13,1.018081997,-0.013468458,-0.004611607
0.46,1.14,1.018628284,-0.013478733,-0.00514765
0.46,1.15,1.019192771,-0.013545562,-0.005645339
0.47,1,1.000000824,8.24E-07,8.24E-07
0.47,1.01,1.000883544,-0.000222011,-0.000659103
0.47,1.02,1.001932908,-0.000391038,-0.001539497
0.47,1.03,1.002646216,-0.000361136,-0.002282751
0.47,1.04,1.003293732,-0.000235569,-0.003055876
0.47,1.05,1.003879464,-2.63E-05,-0.003850884
